country,name,continent,year,lifeExp,pop,gdpPercap
jpn,Japan,Asia,1800-01-01,36.4,28000000,NA
jpn,Japan,Asia,1805-01-01,36.4,28721621,NA
jpn,Japan,Asia,1810-01-01,36.4,29462603,NA
jpn,Japan,Asia,1815-01-01,36.41,30221918,NA
jpn,Japan,Asia,1820-01-01,36.41,30925444,NA
jpn,Japan,Asia,1825-01-01,36.41,31164504,NA
jpn,Japan,Asia,1830-01-01,36.41,31329845,NA
jpn,Japan,Asia,1835-01-01,36.41,31496064,NA
jpn,Japan,Asia,1840-01-01,36.42,31663166,NA
jpn,Japan,Asia,1845-01-01,36.42,31831155,NA
jpn,Japan,Asia,1850-01-01,36.42,32050374,NA
jpn,Japan,Asia,1855-01-01,36.42,32566801,NA
jpn,Japan,Asia,1860-01-01,36.42,33143175,NA
jpn,Japan,Asia,1865-01-01,36.43,33729730,NA
jpn,Japan,Asia,1870-01-01,36.59,34388672,NA
jpn,Japan,Asia,1875-01-01,36.82,35460646,NA
jpn,Japan,Asia,1880-01-01,37.07,36672261,NA
jpn,Japan,Asia,1885-01-01,37.38,38193692,NA
jpn,Japan,Asia,1890-01-01,37.75,39847686,NA
jpn,Japan,Asia,1895-01-01,38.19,41741258,NA
jpn,Japan,Asia,1900-01-01,38.71,43805856,NA
jpn,Japan,Asia,1905-01-01,39.35,46324792,NA
jpn,Japan,Asia,1910-01-01,40.13,49058391,NA
jpn,Japan,Asia,1915-01-01,41.08,52031339,NA
jpn,Japan,Asia,1920-01-01,42.25,55292553,NA
jpn,Japan,Asia,1925-01-01,44.68,59230123,NA
jpn,Japan,Asia,1930-01-01,46.9,63476570,NA
jpn,Japan,Asia,1935-01-01,48.54,67718104,NA
jpn,Japan,Asia,1940-01-01,49.33,72238836,NA
jpn,Japan,Asia,1945-01-01,30.76,77370299,NA
jpn,Japan,Asia,1950-01-01,59.75,82802084,NA
jpn,Japan,Asia,1955-01-01,66.12,89018255,NA
jpn,Japan,Asia,1960-01-01,68.31,93673612,8541.59376
jpn,Japan,Asia,1965-01-01,70.86,98447007,12715.1042
jpn,Japan,Asia,1970-01-01,72.65,104929260,18870.09738
jpn,Japan,Asia,1975-01-01,74.77,112413362,21837.26355
jpn,Japan,Asia,1980-01-01,76.57,117816942,25849.04141
jpn,Japan,Asia,1985-01-01,78.16,121883483,30625.82802
jpn,Japan,Asia,1990-01-01,79.41,124505243,38092.6562
jpn,Japan,Asia,1995-01-01,80.24,126365486,40358.09503
jpn,Japan,Asia,2000-01-01,81.57,127524168,42169.73328
jpn,Japan,Asia,2005-01-01,82.5,128326115,44393.62638
jpn,Japan,Asia,2010-01-01,83.34,128542349,44507.67639
jpn,Japan,Asia,2015-01-01,84.35,127985139,47102.58088
jpn,Japan,Asia,2019-01-01,84.8,126860299,49000.25604
ken,Kenya,Africa,1800-01-01,25.5,2574000,NA
ken,Kenya,Africa,1805-01-01,25.5,2642955,NA
ken,Kenya,Africa,1810-01-01,25.5,2713833,NA
ken,Kenya,Africa,1815-01-01,25.5,2786533,NA
ken,Kenya,Africa,1820-01-01,25.5,2861182,NA
ken,Kenya,Africa,1825-01-01,25.5,2937830,NA
ken,Kenya,Africa,1830-01-01,25.5,3016531,NA
ken,Kenya,Africa,1835-01-01,25.5,3097341,NA
ken,Kenya,Africa,1840-01-01,25.5,3180316,NA
ken,Kenya,Africa,1845-01-01,25.5,3265513,NA
ken,Kenya,Africa,1850-01-01,25.5,3354404,NA
ken,Kenya,Africa,1855-01-01,25.5,3452962,NA
ken,Kenya,Africa,1860-01-01,25.5,3555884,NA
ken,Kenya,Africa,1865-01-01,25.5,3661872,NA
ken,Kenya,Africa,1870-01-01,25.5,3773291,NA
ken,Kenya,Africa,1875-01-01,25.78,3902807,NA
ken,Kenya,Africa,1880-01-01,26.05,4039148,NA
ken,Kenya,Africa,1885-01-01,26.33,4180250,NA
ken,Kenya,Africa,1890-01-01,26.6,4295113,NA
ken,Kenya,Africa,1895-01-01,26.88,4216818,NA
ken,Kenya,Africa,1900-01-01,27.15,4102855,NA
ken,Kenya,Africa,1905-01-01,27.43,3946438,NA
ken,Kenya,Africa,1910-01-01,27.7,3802626,NA
ken,Kenya,Africa,1915-01-01,27.98,3749031,NA
ken,Kenya,Africa,1920-01-01,28.25,3753401,NA
ken,Kenya,Africa,1925-01-01,27.47,4038350,NA
ken,Kenya,Africa,1930-01-01,27.85,4385493,NA
ken,Kenya,Africa,1935-01-01,29.51,4709329,NA
ken,Kenya,Africa,1940-01-01,31.41,5060586,NA
ken,Kenya,Africa,1945-01-01,33.49,5520037,NA
ken,Kenya,Africa,1950-01-01,48.76,6076757,NA
ken,Kenya,Africa,1955-01-01,50.93,6987658,NA
ken,Kenya,Africa,1960-01-01,54.29,8120082,537.46088
ken,Kenya,Africa,1965-01-01,56.31,9530163,538.42587
ken,Kenya,Africa,1970-01-01,58.15,11301394,598.45743
ken,Kenya,Africa,1975-01-01,60.24,13575898,792.26524
ken,Kenya,Africa,1980-01-01,62.21,16417203,889.93679
ken,Kenya,Africa,1985-01-01,63.39,19877078,832.4876
ken,Kenya,Africa,1990-01-01,62.12,23724574,917.40821
ken,Kenya,Africa,1995-01-01,57.04,27768297,848.14778
ken,Kenya,Africa,2000-01-01,54.83,31964557,819.61543
ken,Kenya,Africa,2005-01-01,56.51,36624897,855.22499
ken,Kenya,Africa,2010-01-01,61.18,42030684,951.68778
ken,Kenya,Africa,2015-01-01,64.42,47878339,1093.1341
ken,Kenya,Africa,2019-01-01,66.51,52573967,1237.49764
kor,South Korea,Asia,1800-01-01,25.8,9395000,NA
kor,South Korea,Asia,1805-01-01,25.8,9395000,NA
kor,South Korea,Asia,1810-01-01,25.8,9395000,NA
kor,South Korea,Asia,1815-01-01,25.8,9395000,NA
kor,South Korea,Asia,1820-01-01,25.8,9397978,NA
kor,South Korea,Asia,1825-01-01,25.8,9419838,NA
kor,South Korea,Asia,1830-01-01,25.8,9444739,NA
kor,South Korea,Asia,1835-01-01,25.8,9469706,NA
kor,South Korea,Asia,1840-01-01,25.8,9494738,NA
kor,South Korea,Asia,1845-01-01,25.8,9519837,NA
kor,South Korea,Asia,1850-01-01,25.8,9548156,NA
kor,South Korea,Asia,1855-01-01,25.8,9544657,NA
kor,South Korea,Asia,1860-01-01,25.8,9544021,NA
kor,South Korea,Asia,1865-01-01,25.8,9543099,NA
kor,South Korea,Asia,1870-01-01,25.8,9538488,NA
kor,South Korea,Asia,1875-01-01,25.8,9512122,NA
kor,South Korea,Asia,1880-01-01,25.8,9482164,NA
kor,South Korea,Asia,1885-01-01,25.8,9452005,NA
kor,South Korea,Asia,1890-01-01,25.8,9421653,NA
kor,South Korea,Asia,1895-01-01,25.8,9391152,NA
kor,South Korea,Asia,1900-01-01,25.8,9368981,NA
kor,South Korea,Asia,1905-01-01,24.88,9400514,NA
kor,South Korea,Asia,1910-01-01,24.1,9518738,NA
kor,South Korea,Asia,1915-01-01,25.98,10151112,NA
kor,South Korea,Asia,1920-01-01,28,10955505,NA
kor,South Korea,Asia,1925-01-01,31.16,11883485,NA
kor,South Korea,Asia,1930-01-01,35.12,12858761,NA
kor,South Korea,Asia,1935-01-01,39.46,13671324,NA
kor,South Korea,Asia,1940-01-01,43.73,14649622,NA
kor,South Korea,Asia,1945-01-01,42.5,16753792,NA
kor,South Korea,Asia,1950-01-01,43,19211387,NA
kor,South Korea,Asia,1955-01-01,55.9,21514564,NA
kor,South Korea,Asia,1960-01-01,59.11,25329521,932.04173
kor,South Korea,Asia,1965-01-01,61.36,28895557,1155.71408
kor,South Korea,Asia,1970-01-01,63.57,32195679,1793.44929
kor,South Korea,Asia,1975-01-01,65.73,35378657,2635.76212
kor,South Korea,Asia,1980-01-01,67.33,38045605,3679.10664
kor,South Korea,Asia,1985-01-01,69.87,40804406,5398.11598
kor,South Korea,Asia,1990-01-01,72.13,42918416,8495.57785
kor,South Korea,Asia,1995-01-01,74.34,45292521,12163.34144
kor,South Korea,Asia,2000-01-01,76.34,47379237,15414.29157
kor,South Korea,Asia,2005-01-01,78.78,48701069,19225.01069
kor,South Korea,Asia,2010-01-01,80.82,49545638,23087.22564
kor,South Korea,Asia,2015-01-01,82.61,50823087,26063.70649
kor,South Korea,Asia,2019-01-01,82.92,51225321,28675.03441
lso,Lesotho,Africa,1800-01-01,32.8,276361,NA
lso,Lesotho,Africa,1805-01-01,32.8,276361,NA
lso,Lesotho,Africa,1810-01-01,32.8,276361,NA
lso,Lesotho,Africa,1815-01-01,32.8,276361,NA
lso,Lesotho,Africa,1820-01-01,32.8,273955,NA
lso,Lesotho,Africa,1825-01-01,32.8,256850,NA
lso,Lesotho,Africa,1830-01-01,32.8,238664,NA
lso,Lesotho,Africa,1835-01-01,32.8,221767,NA
lso,Lesotho,Africa,1840-01-01,32.8,206065,NA
lso,Lesotho,Africa,1845-01-01,32.8,191475,NA
lso,Lesotho,Africa,1850-01-01,32.8,180549,NA
lso,Lesotho,Africa,1855-01-01,32.8,186541,NA
lso,Lesotho,Africa,1860-01-01,32.8,195602,NA
lso,Lesotho,Africa,1865-01-01,32.8,205101,NA
lso,Lesotho,Africa,1870-01-01,32.8,215060,NA
lso,Lesotho,Africa,1875-01-01,33.35,225501,NA
lso,Lesotho,Africa,1880-01-01,33.89,236447,NA
lso,Lesotho,Africa,1885-01-01,34.44,247922,NA
lso,Lesotho,Africa,1890-01-01,34.99,259951,NA
lso,Lesotho,Africa,1895-01-01,35.54,272562,NA
lso,Lesotho,Africa,1900-01-01,36.08,286881,NA
lso,Lesotho,Africa,1905-01-01,36.63,309224,NA
lso,Lesotho,Africa,1910-01-01,37.18,334338,NA
lso,Lesotho,Africa,1915-01-01,37.73,360217,NA
lso,Lesotho,Africa,1920-01-01,38.27,389867,NA
lso,Lesotho,Africa,1925-01-01,38.82,431235,NA
lso,Lesotho,Africa,1930-01-01,39.37,478254,NA
lso,Lesotho,Africa,1935-01-01,39.92,528759,NA
lso,Lesotho,Africa,1940-01-01,40.46,583968,NA
lso,Lesotho,Africa,1945-01-01,41.01,642557,NA
lso,Lesotho,Africa,1950-01-01,51.97,704686,NA
lso,Lesotho,Africa,1955-01-01,52.62,766763,NA
lso,Lesotho,Africa,1960-01-01,53.28,837264,259.98603
lso,Lesotho,Africa,1965-01-01,53.58,922307,339.1663
lso,Lesotho,Africa,1970-01-01,54.61,1028930,347.16979
lso,Lesotho,Africa,1975-01-01,56.2,1160795,391.65857
lso,Lesotho,Africa,1980-01-01,58.48,1340258,543.27376
lso,Lesotho,Africa,1985-01-01,60,1526132,554.22726
lso,Lesotho,Africa,1990-01-01,60.63,1703757,637.83689
lso,Lesotho,Africa,1995-01-01,57.15,1898598,742.0037
lso,Lesotho,Africa,2000-01-01,48.47,2032805,804.25143
lso,Lesotho,Africa,2005-01-01,43.88,1996115,939.90541
lso,Lesotho,Africa,2010-01-01,48.12,1995575,1119.84364
lso,Lesotho,Africa,2015-01-01,48.47,2059011,1289.10936
lso,Lesotho,Africa,2019-01-01,51.77,2125267,1233.03996
lux,Luxembourg,Europe,1800-01-01,36.9,127030,NA
lux,Luxembourg,Europe,1805-01-01,36.9,127030,NA
lux,Luxembourg,Europe,1810-01-01,36.9,127030,NA
lux,Luxembourg,Europe,1815-01-01,36.9,127030,NA
lux,Luxembourg,Europe,1820-01-01,36.9,129306,NA
lux,Luxembourg,Europe,1825-01-01,36.9,147078,NA
lux,Luxembourg,Europe,1830-01-01,36.9,167685,NA
lux,Luxembourg,Europe,1835-01-01,36.9,174934,NA
lux,Luxembourg,Europe,1840-01-01,36.9,180143,NA
lux,Luxembourg,Europe,1845-01-01,36.9,186396,NA
lux,Luxembourg,Europe,1850-01-01,36.9,192785,NA
lux,Luxembourg,Europe,1855-01-01,36.9,197893,NA
lux,Luxembourg,Europe,1860-01-01,36.9,201985,NA
lux,Luxembourg,Europe,1865-01-01,36.9,200338,NA
lux,Luxembourg,Europe,1870-01-01,36.9,198803,NA
lux,Luxembourg,Europe,1875-01-01,36.94,203668,NA
lux,Luxembourg,Europe,1880-01-01,37.48,209013,NA
lux,Luxembourg,Europe,1885-01-01,40.05,210137,NA
lux,Luxembourg,Europe,1890-01-01,42.62,211953,NA
lux,Luxembourg,Europe,1895-01-01,45.2,222684,NA
lux,Luxembourg,Europe,1900-01-01,47.78,235231,NA
lux,Luxembourg,Europe,1905-01-01,46.56,247062,NA
lux,Luxembourg,Europe,1910-01-01,50.09,258268,NA
lux,Luxembourg,Europe,1915-01-01,51.97,263618,NA
lux,Luxembourg,Europe,1920-01-01,55.21,269337,NA
lux,Luxembourg,Europe,1925-01-01,55.44,283174,NA
lux,Luxembourg,Europe,1930-01-01,57.53,297131,NA
lux,Luxembourg,Europe,1935-01-01,59.93,299508,NA
lux,Luxembourg,Europe,1940-01-01,62.88,299621,NA
lux,Luxembourg,Europe,1945-01-01,50.2,297298,NA
lux,Luxembourg,Europe,1950-01-01,66.37,296005,NA
lux,Luxembourg,Europe,1955-01-01,67.48,305262,NA
lux,Luxembourg,Europe,1960-01-01,68.94,314585,27085.591
lux,Luxembourg,Europe,1965-01-01,69.62,330160,29901.41547
lux,Luxembourg,Europe,1970-01-01,70.15,339672,35457.23673
lux,Luxembourg,Europe,1975-01-01,71.15,353984,38667.87337
lux,Luxembourg,Europe,1980-01-01,72.63,364048,42637.31773
lux,Luxembourg,Europe,1985-01-01,73.88,366882,47869.48452
lux,Luxembourg,Europe,1990-01-01,75.25,381780,65921.9103
lux,Luxembourg,Europe,1995-01-01,76.64,408145,74776.80483
lux,Luxembourg,Europe,2000-01-01,78.01,436106,93462.92616
lux,Luxembourg,Europe,2005-01-01,79.55,457848,101380.77489
lux,Luxembourg,Europe,2010-01-01,81.02,507890,104965.30608
lux,Luxembourg,Europe,2015-01-01,82.34,566741,107638.21226
lux,Luxembourg,Europe,2019-01-01,82.92,615730,111043.5317
mdg,Madagascar,Africa,1800-01-01,30.5,1500000,NA
mdg,Madagascar,Africa,1805-01-01,30.5,1543794,NA
mdg,Madagascar,Africa,1810-01-01,30.5,1588920,NA
mdg,Madagascar,Africa,1815-01-01,30.5,1635311,NA
mdg,Madagascar,Africa,1820-01-01,30.5,1692445,NA
mdg,Madagascar,Africa,1825-01-01,30.5,1813529,NA
mdg,Madagascar,Africa,1830-01-01,30.5,1953749,NA
mdg,Madagascar,Africa,1835-01-01,30.5,2104810,NA
mdg,Madagascar,Africa,1840-01-01,30.5,2267551,NA
mdg,Madagascar,Africa,1845-01-01,30.5,2442874,NA
mdg,Madagascar,Africa,1850-01-01,30.5,2612685,NA
mdg,Madagascar,Africa,1855-01-01,30.5,2663048,NA
mdg,Madagascar,Africa,1860-01-01,30.5,2695264,NA
mdg,Madagascar,Africa,1865-01-01,30.5,2727847,NA
mdg,Madagascar,Africa,1870-01-01,30.5,2762459,NA
mdg,Madagascar,Africa,1875-01-01,30.82,2808101,NA
mdg,Madagascar,Africa,1880-01-01,31.14,2856168,NA
mdg,Madagascar,Africa,1885-01-01,31.46,2905031,NA
mdg,Madagascar,Africa,1890-01-01,31.78,2935223,NA
mdg,Madagascar,Africa,1895-01-01,32.1,2844235,NA
mdg,Madagascar,Africa,1900-01-01,32.42,2742689,NA
mdg,Madagascar,Africa,1905-01-01,32.74,2675244,NA
mdg,Madagascar,Africa,1910-01-01,33.06,2617331,NA
mdg,Madagascar,Africa,1915-01-01,33.38,2580246,NA
mdg,Madagascar,Africa,1920-01-01,33.7,2577561,NA
mdg,Madagascar,Africa,1925-01-01,34.03,2749206,NA
mdg,Madagascar,Africa,1930-01-01,34.35,2959882,NA
mdg,Madagascar,Africa,1935-01-01,34.67,3174789,NA
mdg,Madagascar,Africa,1940-01-01,34.99,3411589,NA
mdg,Madagascar,Africa,1945-01-01,35.31,3721327,NA
mdg,Madagascar,Africa,1950-01-01,41.29,4083548,NA
mdg,Madagascar,Africa,1955-01-01,42.5,4543540,NA
mdg,Madagascar,Africa,1960-01-01,44.83,5099368,818.82457
mdg,Madagascar,Africa,1965-01-01,46.87,5769215,774.46803
mdg,Madagascar,Africa,1970-01-01,48.44,6576305,853.63147
mdg,Madagascar,Africa,1975-01-01,52.03,7556032,766.78354
mdg,Madagascar,Africa,1980-01-01,54.9,8716549,711.95456
mdg,Madagascar,Africa,1985-01-01,54.79,10063493,566.74254
mdg,Madagascar,Africa,1990-01-01,55.92,11598647,562.99797
mdg,Madagascar,Africa,1995-01-01,57.92,13475403,476.7087
mdg,Madagascar,Africa,2000-01-01,59.52,15766806,490.48555
mdg,Madagascar,Africa,2005-01-01,61.1,18336722,473.92493
mdg,Madagascar,Africa,2010-01-01,62.57,21151640,471.9592
mdg,Madagascar,Africa,2015-01-01,64.16,24234080,469.94252
mdg,Madagascar,Africa,2019-01-01,65.48,26969306,491.74642
mex,Mexico,Americas,1800-01-01,26.9,5100000,NA
mex,Mexico,Americas,1805-01-01,26.9,5436878,NA
mex,Mexico,Americas,1810-01-01,26.9,5796956,NA
mex,Mexico,Americas,1815-01-01,26.9,6179870,NA
mex,Mexico,Americas,1820-01-01,26.9,6524512,NA
mex,Mexico,Americas,1825-01-01,26.9,6483755,NA
mex,Mexico,Americas,1830-01-01,26.9,6432243,NA
mex,Mexico,Americas,1835-01-01,26.9,6705488,NA
mex,Mexico,Americas,1840-01-01,26.9,7038422,NA
mex,Mexico,Americas,1845-01-01,26.9,7347024,NA
mex,Mexico,Americas,1850-01-01,26.9,7688866,NA
mex,Mexico,Americas,1855-01-01,26.9,8209252,NA
mex,Mexico,Americas,1860-01-01,26.9,8742630,NA
mex,Mexico,Americas,1865-01-01,26.9,8978788,NA
mex,Mexico,Americas,1870-01-01,26.9,9211475,NA
mex,Mexico,Americas,1875-01-01,26.91,9726329,NA
mex,Mexico,Americas,1880-01-01,26.91,10315914,NA
mex,Mexico,Americas,1885-01-01,26.92,10940851,NA
mex,Mexico,Americas,1890-01-01,26.93,11623615,NA
mex,Mexico,Americas,1895-01-01,29.56,12481874,NA
mex,Mexico,Americas,1900-01-01,27.62,13383654,NA
mex,Mexico,Americas,1905-01-01,26.85,14074971,NA
mex,Mexico,Americas,1910-01-01,27.47,14664634,NA
mex,Mexico,Americas,1915-01-01,29.64,14686634,NA
mex,Mexico,Americas,1920-01-01,31.82,14761605,NA
mex,Mexico,Americas,1925-01-01,32.19,15709880,NA
mex,Mexico,Americas,1930-01-01,36.32,16897410,NA
mex,Mexico,Americas,1935-01-01,40.54,18380643,NA
mex,Mexico,Americas,1940-01-01,39.35,20232300,NA
mex,Mexico,Americas,1945-01-01,44.38,23690741,NA
mex,Mexico,Americas,1950-01-01,48.76,27944671,NA
mex,Mexico,Americas,1955-01-01,53.59,32350593,NA
mex,Mexico,Americas,1960-01-01,57.15,37771861,3907.49359
mex,Mexico,Americas,1965-01-01,59.87,44123863,4762.94611
mex,Mexico,Americas,1970-01-01,61.44,51493565,5524.27239
mex,Mexico,Americas,1975-01-01,64.21,59607947,6465.7697
mex,Mexico,Americas,1980-01-01,66.19,67761367,8016.88534
mex,Mexico,Americas,1985-01-01,68.62,75983486,7872.01761
mex,Mexico,Americas,1990-01-01,70.85,83943135,7790.79939
mex,Mexico,Americas,1995-01-01,72.35,91663290,7717.72111
mex,Mexico,Americas,2000-01-01,74.21,98899845,9253.96805
mex,Mexico,Americas,2005-01-01,75.01,106005199,9270.65689
mex,Mexico,Americas,2010-01-01,75.25,114092961,9271.3984
mex,Mexico,Americas,2015-01-01,75.73,121858251,10042.13953
mex,Mexico,Americas,2019-01-01,75.63,127575529,10267.50017
mmr,Myanmar,Asia,1800-01-01,30.8,6000000,NA
mmr,Myanmar,Asia,1805-01-01,30.8,5245857,NA
mmr,Myanmar,Asia,1810-01-01,30.8,4589813,NA
mmr,Myanmar,Asia,1815-01-01,30.8,4012916,NA
mmr,Myanmar,Asia,1820-01-01,30.8,3571864,NA
mmr,Myanmar,Asia,1825-01-01,30.8,3573704,NA
mmr,Myanmar,Asia,1830-01-01,30.8,3642661,NA
mmr,Myanmar,Asia,1835-01-01,30.8,3712950,NA
mmr,Myanmar,Asia,1840-01-01,30.8,3784594,NA
mmr,Myanmar,Asia,1845-01-01,30.8,3857621,NA
mmr,Myanmar,Asia,1850-01-01,30.8,3932075,NA
mmr,Myanmar,Asia,1855-01-01,30.8,3981824,NA
mmr,Myanmar,Asia,1860-01-01,30.8,4032045,NA
mmr,Myanmar,Asia,1865-01-01,30.8,4082719,NA
mmr,Myanmar,Asia,1870-01-01,30.8,4093037,NA
mmr,Myanmar,Asia,1875-01-01,30.87,3853099,NA
mmr,Myanmar,Asia,1880-01-01,30.95,3776681,NA
mmr,Myanmar,Asia,1885-01-01,31.02,5072095,NA
mmr,Myanmar,Asia,1890-01-01,31.1,6950909,NA
mmr,Myanmar,Asia,1895-01-01,31.17,8222031,NA
mmr,Myanmar,Asia,1900-01-01,31.24,9429855,NA
mmr,Myanmar,Asia,1905-01-01,31.32,10231085,NA
mmr,Myanmar,Asia,1910-01-01,31.39,10960381,NA
mmr,Myanmar,Asia,1915-01-01,31.47,11441848,NA
mmr,Myanmar,Asia,1920-01-01,31.54,11955367,NA
mmr,Myanmar,Asia,1925-01-01,31.61,12578523,NA
mmr,Myanmar,Asia,1930-01-01,31.69,13267571,NA
mmr,Myanmar,Asia,1935-01-01,31.76,14160146,NA
mmr,Myanmar,Asia,1940-01-01,31.84,15165332,NA
mmr,Myanmar,Asia,1945-01-01,29.01,16408672,NA
mmr,Myanmar,Asia,1950-01-01,34.56,17779635,NA
mmr,Myanmar,Asia,1955-01-01,36.63,19550067,NA
mmr,Myanmar,Asia,1960-01-01,38.74,21736947,159.46484
mmr,Myanmar,Asia,1965-01-01,40.76,24259356,176.43233
mmr,Myanmar,Asia,1970-01-01,43.09,27269063,170.71764
mmr,Myanmar,Asia,1975-01-01,47.02,30611093,176.25689
mmr,Myanmar,Asia,1980-01-01,50.57,34224316,214.31641
mmr,Myanmar,Asia,1985-01-01,53.38,37977087,244.39501
mmr,Myanmar,Asia,1990-01-01,55.42,41335188,201.56442
mmr,Myanmar,Asia,1995-01-01,56.96,43901598,252.01721
mmr,Myanmar,Asia,2000-01-01,58.93,46719698,355.79836
mmr,Myanmar,Asia,2005-01-01,61.38,48949931,621.94014
mmr,Myanmar,Asia,2010-01-01,64.76,50600827,1018.13173
mmr,Myanmar,Asia,2015-01-01,67.73,52680724,1388.50054
mmr,Myanmar,Asia,2019-01-01,69.46,54045422,1653.2874
mwi,Malawi,Africa,1800-01-01,30.3,737000,NA
mwi,Malawi,Africa,1805-01-01,30.3,820447,NA
mwi,Malawi,Africa,1810-01-01,30.3,913763,NA
mwi,Malawi,Africa,1815-01-01,30.3,1017225,NA
mwi,Malawi,Africa,1820-01-01,30.3,1132401,NA
mwi,Malawi,Africa,1825-01-01,30.3,1260617,NA
mwi,Malawi,Africa,1830-01-01,30.3,1403351,NA
mwi,Malawi,Africa,1835-01-01,30.3,1562247,NA
mwi,Malawi,Africa,1840-01-01,30.3,1739133,NA
mwi,Malawi,Africa,1845-01-01,30.3,1936047,NA
mwi,Malawi,Africa,1850-01-01,30.3,2126398,NA
mwi,Malawi,Africa,1855-01-01,30.3,2152788,NA
mwi,Malawi,Africa,1860-01-01,30.3,2150641,NA
mwi,Malawi,Africa,1865-01-01,30.3,2144298,NA
mwi,Malawi,Africa,1870-01-01,30.3,2136649,NA
mwi,Malawi,Africa,1875-01-01,30.21,2124862,NA
mwi,Malawi,Africa,1880-01-01,30.13,2116286,NA
mwi,Malawi,Africa,1885-01-01,30.04,2131931,NA
mwi,Malawi,Africa,1890-01-01,29.95,2144475,NA
mwi,Malawi,Africa,1895-01-01,29.86,2112530,NA
mwi,Malawi,Africa,1900-01-01,29.78,2069220,NA
mwi,Malawi,Africa,1905-01-01,29.69,1996047,NA
mwi,Malawi,Africa,1910-01-01,29.6,1925351,NA
mwi,Malawi,Africa,1915-01-01,29.51,1885782,NA
mwi,Malawi,Africa,1920-01-01,29.43,1870792,NA
mwi,Malawi,Africa,1925-01-01,29.34,1992986,NA
mwi,Malawi,Africa,1930-01-01,29.25,2145712,NA
mwi,Malawi,Africa,1935-01-01,29.16,2301506,NA
mwi,Malawi,Africa,1940-01-01,29.08,2473169,NA
mwi,Malawi,Africa,1945-01-01,28.99,2697708,NA
mwi,Malawi,Africa,1950-01-01,34.36,2953871,NA
mwi,Malawi,Africa,1955-01-01,35.85,3270545,NA
mwi,Malawi,Africa,1960-01-01,37.71,3659980,238.45746
mwi,Malawi,Africa,1965-01-01,39.55,4134464,263.08677
mwi,Malawi,Africa,1970-01-01,42.05,4703783,293.15515
mwi,Malawi,Africa,1975-01-01,45.55,5384798,367.74001
mwi,Malawi,Africa,1980-01-01,48.83,6250434,401.47876
mwi,Malawi,Africa,1985-01-01,50.16,7268271,383.01936
mwi,Malawi,Africa,1990-01-01,49.38,9404499,331.75106
mwi,Malawi,Africa,1995-01-01,46.33,9844418,367.0015
mwi,Malawi,Africa,2000-01-01,45.9,11148751,392.52483
mwi,Malawi,Africa,2005-01-01,48.88,12625950,385.46089
mwi,Malawi,Africa,2010-01-01,56.32,14539609,478.66869
mwi,Malawi,Africa,2015-01-01,62.04,16745305,507.54834
mwi,Malawi,Africa,2019-01-01,64.71,18628749,536.81478
mys,Malaysia,Asia,1800-01-01,30.6,287000,NA
mys,Malaysia,Asia,1805-01-01,30.6,287000,NA
mys,Malaysia,Asia,1810-01-01,30.6,287000,NA
mys,Malaysia,Asia,1815-01-01,30.6,287000,NA
mys,Malaysia,Asia,1820-01-01,30.6,290582,NA
mys,Malaysia,Asia,1825-01-01,30.6,318026,NA
mys,Malaysia,Asia,1830-01-01,30.6,352258,NA
mys,Malaysia,Asia,1835-01-01,30.6,390176,NA
mys,Malaysia,Asia,1840-01-01,30.6,432175,NA
mys,Malaysia,Asia,1845-01-01,30.6,478694,NA
mys,Malaysia,Asia,1850-01-01,30.6,530268,NA
mys,Malaysia,Asia,1855-01-01,30.6,585230,NA
mys,Malaysia,Asia,1860-01-01,30.6,645930,NA
mys,Malaysia,Asia,1865-01-01,30.6,712913,NA
mys,Malaysia,Asia,1870-01-01,30.6,793546,NA
mys,Malaysia,Asia,1875-01-01,30.6,930186,NA
mys,Malaysia,Asia,1880-01-01,30.6,1098824,NA
mys,Malaysia,Asia,1885-01-01,30.6,1298011,NA
mys,Malaysia,Asia,1890-01-01,30.61,1533320,NA
mys,Malaysia,Asia,1895-01-01,30.61,1811562,NA
mys,Malaysia,Asia,1900-01-01,30.61,2129124,NA
mys,Malaysia,Asia,1905-01-01,30.61,2424761,NA
mys,Malaysia,Asia,1910-01-01,30.61,2738718,NA
mys,Malaysia,Asia,1915-01-01,30.61,3028000,NA
mys,Malaysia,Asia,1920-01-01,30.61,3349182,NA
mys,Malaysia,Asia,1925-01-01,30.62,3733371,NA
mys,Malaysia,Asia,1930-01-01,30.62,4162611,NA
mys,Malaysia,Asia,1935-01-01,36.34,4622029,NA
mys,Malaysia,Asia,1940-01-01,42.07,5116462,NA
mys,Malaysia,Asia,1945-01-01,38.13,5580013,NA
mys,Malaysia,Asia,1950-01-01,53.52,6109902,NA
mys,Malaysia,Asia,1955-01-01,58.94,7038910,NA
mys,Malaysia,Asia,1960-01-01,62.82,8156342,1353.97245
mys,Malaysia,Asia,1965-01-01,65.51,9526558,1616.53
mys,Malaysia,Asia,1970-01-01,67.29,10804131,1915.87155
mys,Malaysia,Asia,1975-01-01,67.51,12162189,2498.45331
mys,Malaysia,Asia,1980-01-01,70.48,13798094,3317.27051
mys,Malaysia,Asia,1985-01-01,70.03,15598924,3767.5084
mys,Malaysia,Asia,1990-01-01,71.91,18029824,4536.96684
mys,Malaysia,Asia,1995-01-01,71.82,20487604,6277.61189
